,Классика,Анальный,Групповой,Двойное проникновение,С резинкой,Без резинки,Глубокий,В машине,Кунилингус,Анилингус,В рот,На лицо,На грудь,Бандаж,Госпожа,Ролевые игры,Лёгкая доминация,Порка,Рабыня,Фетиш,Трамплинг,Страпон,Игрушки,Профи,Не профи,Классический массаж,Профессиональный,Расслабляющий,Тайский,Урологический,Эротический,Ветка сакуры,Лесби откровенное,Лесби лёгкое,Выдача,Приём,Эскорт,Фото/Видео,Услуги семейной паре ,Город,Район,Возраст,Рост,Вес,Размер бюста,Цвет волос,За час у нее,За два часа у нее,За ночь у нее,За час у себя,За два часа у себя,За ночь у себя
104,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,Москва,Дорогомилово,21,168,55,2.0,2,4000.0,8000.0,20000.0,8000.0,10000.0,25000.0
105,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,Москва,Гагаринский,22,168,52,2.0,2,7000.0,14000.0,28000.0,,14000.0,28000.0
106,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,Москва,Черёмушки,22,155,45,2.0,2,4000.0,8000.0,20000.0,,9000.0,21000.0
107,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,Москва,Академичекский,31,178,57,4.0,2,2000.0,4000.0,12000.0,,8000.0,18000.0
108,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,Москва,Хорошёвский,24,172,52,3.0,2,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
109,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,21,168,49,2.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
110,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,Москва,Хорошёвский,22,160,46,2.0,2,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
111,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Москва,Крылатское,20,170,50,2.0,2,5000.0,9000.0,20000.0,5000.0,9000.0,20000.0
112,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,Москва,Хамовники,23,170,51,3.0,3,7000.0,14000.0,35000.0,,15000.0,35000.0
113,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,Москва,Тверской,22,170,52,3.0,3,6000.0,8000.0,20000.0,8000.0,10000.0,25000.0
114,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,Москва,Хорошёвский,22,172,52,2.0,3,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
115,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,Москва,Кунцево,21,168,55,2.0,3,7000.0,10000.0,25000.0,10000.0,15000.0,30000.0
116,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,Москва,Замоскворечье,19,170,55,3.0,4,5000.0,10000.0,25000.0,,11000.0,26000.0
117,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,Москва,Гагаринский,23,168,48,3.0,3,10000.0,20000.0,40000.0,,20000.0,40000.0
118,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Мещанский,22,172,50,3.0,4,,,,10000.0,15000.0,30000.0
119,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,Москва,Хорошёвский,22,172,49,3.0,2,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
120,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Черёмушки,20,168,54,2.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
121,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Черёмушки,21,163,57,2.0,5,4000.0,8000.0,20000.0,,9000.0,21000.0
122,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Дорогомилово,20,169,50,3.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
123,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,Москва,Хорошёвский,22,172,52,2.0,3,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
124,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,19,166,50,3.0,1,7000.0,14000.0,28000.0,,14000.0,28000.0
125,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,Москва,Донской,21,170,52,1.0,2,7000.0,14000.0,35000.0,,15000.0,36000.0
126,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,20,168,48,1.0,2,5000.0,10000.0,20000.0,,10000.0,20000.0
127,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Москва,Мещанский,21,168,51,3.0,4,7000.0,10000.0,20000.0,8000.0,10000.0,25000.0
128,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,Москва,Таганский,21,170,48,3.0,1,5000.0,10000.0,25000.0,6000.0,12000.0,25000.0
129,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,Москва,Гагаринский,24,168,55,4.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
130,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Нагатинский Затон,20,168,51,3.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
131,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Москва,Бабушкинский,22,172,52,3.0,2,5000.0,8000.0,20000.0,8000.0,10000.0,25000.0
132,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,Москва,Дорогомилово,20,168,53,3.0,2,7000.0,14000.0,28000.0,,14000.0,28000.0
133,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Царицыно,21,172,53,3.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
134,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Замоскворечье,21,173,54,2.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
135,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,Москва,Замоскворечье,20,165,45,1.0,1,5000.0,10000.0,25000.0,,,
136,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Выхино-Жулебино,21,170,52,2.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
137,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,Москва,Дорогомилово,21,173,50,2.0,2,3000.0,6000.0,18000.0,6000.0,8000.0,18000.0
138,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,Москва,Замоскворечье,20,170,60,2.0,1,5000.0,10000.0,25000.0,,11000.0,26000.0
139,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,Москва,Дорогомилово,20,168,50,3.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,---,24,174,54,4.0,3,2000.0,4000.0,10000.0,3000.0,6000.0,15000.0
141,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Москва,Пресненский,22,172,50,3.0,2,,,,10000.0,15000.0,30000.0
142,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,Москва,Донской,25,170,52,1.0,2,7000.0,14000.0,35000.0,,15000.0,36000.0
143,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,Москва,Зюзино,23,165,50,2.0,2,5000.0,10000.0,25000.0,,10000.0,25000.0
144,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,Москва,Дорогомилово,22,172,53,4.0,1,10000.0,20000.0,40000.0,,20000.0,40000.0
145,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,Москва,Дорогомилово,24,158,45,2.0,3,7000.0,14000.0,35000.0,7000.0,14000.0,35000.0
146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,Москва,Аэропорт,24,170,52,3.0,3,2000.0,3500.0,9000.0,2000.0,3500.0,9000.0
148,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,Москва,Кунцево,20,170,48,3.0,2,30000.0,50000.0,130000.0,30000.0,50000.0,130000.0
149,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Москва,Северное Измайлово,20,168,52,3.0,1,8000.0,15000.0,35000.0,8000.0,15000.0,35000.0
150,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,Москва,Дорогомилово,21,170,52,3.0,2,7000.0,14000.0,28000.0,,14000.0,28000.0
151,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Москва,Дорогомилово,22,172,54,3.0,1,5000.0,10000.0,25000.0,,10000.0,25000.0
152,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Москва,Дорогомилово,21,171,57,1.0,4,5000.0,10000.0,25000.0,,10000.0,25000.0
153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Южное Бутово,24,169,53,4.0,3,2000.0,4000.0,10000.0,3000.0,6000.0,15000.0
154,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,Москва,Донской,19,162,52,2.0,1,5000.0,10000.0,25000.0,,10000.0,25000.0
155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Аэропорт,23,167,53,4.0,4,2000.0,4000.0,10000.0,3000.0,6000.0,15000.0
156,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,Москва,Кунцево,25,174,65,4.0,2,3500.0,7000.0,20000.0,6000.0,10000.0,20000.0
157,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Новогиреево,27,169,68,3.0,3,2000.0,4000.0,10000.0,,8000.0,16000.0
158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Тверской,30,172,58,4.0,1,2000.0,4000.0,10000.0,3000.0,6000.0,15000.0
159,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Сокольники,24,174,55,3.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
160,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Обручёвский,27,160,47,3.0,5,5000.0,10000.0,25000.0,,11000.0,26000.0
161,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Обручёвский,22,165,45,3.0,2,5000.0,10000.0,25000.0,,11000.0,26000.0
162,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,20,175,55,5.0,1,10000.0,20000.0,40000.0,,20000.0,40000.0
163,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Москва,Гагаринский,21,167,50,3.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
164,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Москва,Хорошёвский,22,176,49,2.0,3,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
165,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,Москва,Дорогомилово,23,171,52,2.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
166,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Москва,Замоскворечье,23,172,55,4.0,4,7000.0,14000.0,35000.0,,14000.0,35000.0
167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Тверской,25,173,56,5.0,1,2000.0,4000.0,10000.0,3000.0,6000.0,15000.0
168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Тверской,24,175,54,4.0,3,2500.0,5000.0,12500.0,3500.0,7000.0,17500.0
169,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Проспект Вернадского,20,170,52,2.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
170,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,Москва,Гагаринский,20,170,52,2.0,3,5000.0,10000.0,20000.0,,10000.0,20000.0
171,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Митино,21,170,52,2.0,2,5000.0,8000.0,16000.0,,8000.0,18000.0
172,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,Москва,Хорошёвский,26,172,49,3.0,3,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
173,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,Москва,Донской,25,170,52,1.0,2,7000.0,14000.0,35000.0,,15000.0,36000.0
174,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Донской,26,151,42,1.0,2,5000.0,10000.0,25000.0,,11000.0,26000.0
175,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,20,169,50,3.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
176,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,Москва,Зюзино,21,170,52,3.0,4,5000.0,8000.0,16000.0,,8000.0,18000.0
177,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,Москва,Зюзино,23,177,62,2.0,3,5000.0,10000.0,25000.0,,10000.0,25000.0
178,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,Москва,Дорогомилово,21,160,48,2.0,3,7000.0,12000.0,30000.0,7000.0,12000.0,30000.0
179,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,Москва,Гагаринский,20,166,48,3.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
180,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,Москва,Тверской,27,170,50,2.0,3,15000.0,,,20000.0,,
181,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,Москва,Царицыно,20,160,50,3.0,2,,,,3000.0,5000.0,8000.0
182,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Москва,Арбат,22,168,53,3.0,1,6000.0,8000.0,20000.0,8000.0,10000.0,25000.0
183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,Москва,Северное Измайлово,24,170,65,4.0,2,2000.0,4000.0,10000.0,2500.0,5000.0,12000.0
184,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,20,167,53,4.0,1,7000.0,14000.0,28000.0,,14000.0,28000.0
185,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,Москва,---,29,169,51,4.0,3,2000.0,4000.0,12000.0,,8000.0,18000.0
186,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,Москва,Хорошёвский,22,158,40,2.0,2,10000.0,20000.0,50000.0,10000.0,20000.0,50000.0
187,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,Москва,Зюзино,23,167,58,3.0,1,4000.0,8000.0,20000.0,,9000.0,21000.0
188,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,Москва,Гагаринский,26,168,55,2.0,2,5000.0,10000.0,25000.0,,10000.0,25000.0
189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Южное Бутово,23,175,52,4.0,3,2000.0,4000.0,10000.0,3000.0,6000.0,15000.0
190,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Москва,Митино,20,170,50,3.0,3,5000.0,9000.0,20000.0,5000.0,9000.0,20000.0
191,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,Москва,Обручёвский,23,156,49,2.0,3,4000.0,8000.0,20000.0,,9000.0,21000.0
192,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Москва,Тверской,20,169,54,2.0,3,5000.0,10000.0,25000.0,,10000.0,25000.0
193,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Москва,Гагаринский,19,166,47,2.0,1,7000.0,14000.0,28000.0,,14000.0,28000.0
194,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,Москва,Гагаринский,25,170,58,4.0,3,10000.0,20000.0,40000.0,,20000.0,40000.0
195,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,Москва,Гагаринский,20,168,48,3.0,3,7000.0,14000.0,28000.0,,14000.0,28000.0
196,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Москва,Тверской,21,165,54,2.0,2,5000.0,10000.0,25000.0,,10000.0,25000.0
197,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,Москва,Выхино-Жулебино,27,171,57,2.0,3,2500.0,5000.0,13000.0,,,
198,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Москва,Замоскворечье,22,167,56,2.0,3,5000.0,10000.0,25000.0,,10000.0,25000.0
199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Аэропорт,23,173,54,4.0,3,2000.0,4000.0,10000.0,3000.0,6000.0,15000.0
200,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,Москва,Дорогомилово,21,168,55,2.0,3,4000.0,8000.0,18000.0,8000.0,8000.0,20000.0
201,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,Москва,Таганский,19,169,53,2.0,3,7000.0,14000.0,35000.0,,14000.0,35000.0
202,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Москва,Таганский,23,168,55,4.0,3,6000.0,10000.0,23000.0,6000.0,10000.0,23000.0
203,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,Москва,Гагаринский,29,175,55,4.0,4,2000.0,4000.0,12000.0,,8000.0,18000.0
204,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,Москва,Дорогомилово,23,170,51,3.0,1,10000.0,20000.0,40000.0,,20000.0,40000.0
205,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,20,175,55,5.0,1,10000.0,20000.0,40000.0,,20000.0,40000.0
206,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,Москва,Черёмушки,28,172,55,4.0,1,5000.0,10000.0,25000.0,,10000.0,25000.0
207,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Москва,Дорогомилово,20,168,47,2.0,3,10000.0,20000.0,40000.0,,20000.0,40000.0
208,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,Москва,Черёмушки,22,168,52,3.0,1,4000.0,8000.0,20000.0,,9000.0,21000.0
209,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Москва,Мещанский,21,168,49,3.0,2,6000.0,8000.0,20000.0,8000.0,10000.0,25000.0
